chrom	window_start	population	Hbar	n_blocks	mean_distinct_hap	mean_n_hap	cMperMb
chr12	113000000	SAS	0.010689	3	220.3	400	1.5321
chr12	114000000	AFR	0.002052	4	314.2	400	2.0456
chr12	114000000	AMR	0.014007	4	234.2	400	2.0456
chr12	114000000	EAS	0.003778	4	291.0	400	2.0456
chr12	114000000	EUR	0.007845	4	242.5	400	2.0456
chr12	114000000	SAS	0.003427	4	283.8	400	2.0456
chr12	115000000	AFR	0.004032	4	291.8	400	2.0265
chr12	115000000	AMR	0.015852	4	190.0	400	2.0265
chr12	115000000	EAS	0.018374	4	212.8	400	2.0265
chr12	115000000	EUR	0.014474	4	200.8	400	2.0265
chr12	115000000	SAS	0.008412	4	242.2	400	2.0265
chr12	116000000	AFR	0.009345	4	257.0	400	2.3117
chr12	116000000	AMR	0.080085	4	155.2	400	2.3117
chr12	116000000	EAS	0.021125	4	215.5	400	2.3117
chr12	116000000	EUR	0.050235	4	165.8	400	2.3117
chr12	116000000	SAS	0.015511	4	209.2	400	2.3117
chr12	117000000	AFR	0.002773	4	299.8	400	1.9664
chr12	117000000	AMR	0.021833	4	244.2	400	1.9664
chr12	117000000	EAS	0.002769	4	304.0	400	1.9664
chr12	117000000	EUR	0.006212	4	277.0	400	1.9664
chr12	117000000	SAS	0.003966	4	292.0	400	1.9664
chr12	118000000	AFR	0.006394	4	232.5	400	1.9499
chr12	118000000	AMR	0.027093	4	153.2	400	1.9499
chr12	118000000	EAS	0.042187	4	138.2	400	1.9499
chr12	118000000	EUR	0.035630	4	131.0	400	1.9499
chr12	118000000	SAS	0.027560	4	157.5	400	1.9499
chr12	119000000	AFR	0.003647	3	284.7	400	1.1843
chr12	119000000	AMR	0.027235	3	207.7	400	1.1843
chr12	119000000	EAS	0.013872	3	236.3	400	1.1843
chr12	119000000	EUR	0.023091	3	215.0	400	1.1843
chr12	119000000	SAS	0.009783	3	232.7	400	1.1843
chr12	120000000	AFR	0.007249	2	251.0	400	1.0160
chr12	120000000	AMR	0.022299	2	173.0	400	1.0160
chr12	120000000	EAS	0.022895	2	192.0	400	1.0160
chr12	120000000	EUR	0.010633	2	206.0	400	1.0160
chr12	120000000	SAS	0.006861	2	245.5	400	1.0160
chr12	121000000	AFR	0.001805	1	312.0	400	0.6986
chr12	121000000	AMR	0.007206	1	236.0	400	0.6986
chr12	121000000	EAS	0.006429	1	240.0	400	0.6986
chr12	121000000	EUR	0.007206	1	225.0	400	0.6986
chr12	121000000	SAS	0.002130	1	305.0	400	0.6986
chr12	122000000	AFR	0.011353	1	217.0	400	0.6671
chr12	122000000	AMR	0.045439	1	128.0	400	0.6671
chr12	122000000	EAS	0.015727	1	163.0	400	0.6671
chr12	122000000	EUR	0.028960	1	133.0	400	0.6671
chr12	122000000	SAS	0.025739	1	169.0	400	0.6671
chr12	123000000	AFR	0.029006	3	150.0	400	1.2475
chr12	123000000	AMR	0.117001	3	116.0	400	1.2475
chr12	123000000	EAS	0.128312	3	90.7	400	1.2475
chr12	123000000	EUR	0.146917	3	107.0	400	1.2475
chr12	123000000	SAS	0.152966	3	101.3	400	1.2475
chr12	124000000	AFR	0.001971	4	328.8	400	1.9722
chr12	124000000	AMR	0.003966	4	288.2	400	1.9722
chr12	124000000	EAS	0.001209	4	343.5	400	1.9722
chr12	124000000	EUR	0.006272	4	270.2	400	1.9722
chr12	124000000	SAS	0.003794	4	281.8	400	1.9722
chr12	125000000	AFR	0.007475	4	274.8	400	2.3080
chr12	125000000	AMR	0.018434	4	208.0	400	2.3080
chr12	125000000	EAS	0.020103	4	225.2	400	2.3080
chr12	125000000	EUR	0.026059	4	231.8	400	2.3080
chr12	125000000	SAS	0.014975	4	248.8	400	2.3080
chr12	126000000	AFR	0.008076	6	222.0	400	2.7705
chr12	126000000	AMR	0.055963	6	148.2	400	2.7705
chr12	126000000	EAS	0.077122	6	109.2	400	2.7705
chr12	126000000	EUR	0.040336	6	147.2	400	2.7705
chr12	126000000	SAS	0.058653	6	129.2	400	2.7705
chr12	127000000	AFR	0.006956	8	260.0	400	3.8548
chr12	127000000	AMR	0.028976	8	180.2	400	3.8548
chr12	127000000	EAS	0.022544	8	191.8	400	3.8548
chr12	127000000	EUR	0.028860	8	180.6	400	3.8548
chr12	127000000	SAS	0.023246	8	194.8	400	3.8548
chr12	128000000	AFR	0.003630	9	281.1	400	4.6331
chr12	128000000	AMR	0.014052	9	214.3	400	4.6331
chr12	128000000	EAS	0.010530	9	234.4	400	4.6331
chr12	128000000	EUR	0.010084	9	215.7	400	4.6331
chr12	128000000	SAS	0.007700	9	230.4	400	4.6331
chr12	129000000	AFR	0.007204	10	229.6	400	4.9923
chr12	129000000	AMR	0.013951	10	181.0	400	4.9923
chr12	129000000	EAS	0.022178	10	187.5	400	4.9923
chr12	129000000	EUR	0.014404	10	170.5	400	4.9923
chr12	129000000	SAS	0.011863	10	210.8	400	4.9923
chr12	130000000	AFR	0.004612	7	285.6	400	3.5023
chr12	130000000	AMR	0.021527	7	198.3	400	3.5023
chr12	130000000	EAS	0.026101	7	225.0	400	3.5023
chr12	130000000	EUR	0.009667	7	240.3	400	3.5023
chr12	130000000	SAS	0.017150	7	258.7	400	3.5023
chr12	131000000	AFR	0.010343	6	245.7	400	2.9780
chr12	131000000	AMR	0.039031	6	165.8	400	2.9780
chr12	131000000	EAS	0.042402	6	173.0	400	2.9780
chr12	131000000	EUR	0.066032	6	172.2	400	2.9780
chr12	131000000	SAS	0.048776	6	167.7	400	2.9780
chr12	132000000	AFR	0.004766	3	274.0	400	1.7351
chr12	132000000	AMR	0.023580	3	203.0	400	1.7351
chr12	132000000	EAS	0.031470	3	228.0	400	1.7351
chr12	132000000	EUR	0.022811	3	204.3	400	1.7351
chr12	132000000	SAS	0.015785	3	225.7	400	1.7351
chr12	133000000	AFR	0.033145	1	124.0	400	1.7351
chr12	133000000	AMR	0.052632	1	103.0	400	1.7351
chr12	133000000	EAS	0.137193	1	57.0	400	1.7351
chr12	133000000	EUR	0.063634	1	78.0	400	1.7351
chr12	133000000	SAS	0.074712	1	78.0	400	1.7351
chr13	16000000	AFR	0.000263	1	381.0	400	0.0000
chr13	16000000	AMR	0.000840	1	356.0	400	0.0000
chr13	16000000	EAS	0.001303	1	344.0	400	0.0000
chr13	16000000	EUR	0.000351	1	374.0	400	0.0000
chr13	16000000	SAS	0.000576	1	370.0	400	0.0000
chr13	19000000	AFR	0.027757	2	121.0	400	1.2305
chr13	19000000	AMR	0.195163	2	85.0	400	1.2305
chr13	19000000	EAS	0.195539	2	58.5	400	1.2305
chr13	19000000	EUR	0.158690	2	77.0	400	1.2305
chr13	19000000	SAS	0.060633	2	111.5	400	1.2305
chr13	20000000	AFR	0.005985	5	256.2	400	2.0999
chr13	20000000	AMR	0.034767	5	197.8	400	2.0999
chr13	20000000	EAS	0.029048	5	183.4	400	2.0999
chr13	20000000	EUR	0.036942	5	185.6	400	2.0999
chr13	20000000	SAS	0.027206	5	199.2	400	2.0999
chr13	21000000	AFR	0.009929	6	258.2	400	3.1008
chr13	21000000	AMR	0.052623	6	179.5	400	3.1008
chr13	21000000	EAS	0.095549	6	166.8	400	3.1008
chr13	21000000	EUR	0.029777	6	175.7	400	3.1008
chr13	21000000	SAS	0.054971	6	178.0	400	3.1008
chr13	22000000	AFR	0.005777	6	251.2	400	3.2711
chr13	22000000	AMR	0.021460	6	192.0	400	3.2711
chr13	22000000	EAS	0.026025	6	211.8	400	3.2711
chr13	22000000	EUR	0.014914	6	196.8	400	3.2711
chr13	22000000	SAS	0.013640	6	210.8	400	3.2711
chr13	23000000	AFR	0.006786	6	232.2	400	2.9562
chr13	23000000	AMR	0.026890	6	166.7	400	2.9562
chr13	23000000	EAS	0.020998	6	179.7	400	2.9562
chr13	23000000	EUR	0.028373	6	166.0	400	2.9562
chr13	23000000	SAS	0.016216	6	188.5	400	2.9562
chr13	24000000	AFR	0.010610	6	245.2	400	2.6006
chr13	24000000	AMR	0.027901	6	197.7	400	2.6006
chr13	24000000	EAS	0.027502	6	228.7	400	2.6006
chr13	24000000	EUR	0.023628	6	196.5	400	2.6006
chr13	24000000	SAS	0.034330	6	221.8	400	2.6006
chr13	25000000	AFR	0.004890	5	244.4	400	2.5478
chr13	25000000	AMR	0.025975	5	146.4	400	2.5478
chr13	25000000	EAS	0.029213	5	136.2	400	2.5478
chr13	25000000	EUR	0.025459	5	157.0	400	2.5478
chr13	25000000	SAS	0.017366	5	165.6	400	2.5478
chr13	26000000	AFR	0.013020	4	250.8	400	2.2861
chr13	26000000	AMR	0.028114	4	207.5	400	2.2861
chr13	26000000	EAS	0.032384	4	222.5	400	2.2861
chr13	26000000	EUR	0.034135	4	210.5	400	2.2861
chr13	26000000	SAS	0.028004	4	232.8	400	2.2861
chr13	27000000	AFR	0.009619	5	221.0	400	2.1770
chr13	27000000	AMR	0.034243	5	157.2	400	2.1770
chr13	27000000	EAS	0.021724	5	187.6	400	2.1770
chr13	27000000	EUR	0.030253	5	154.6	400	2.1770
chr13	27000000	SAS	0.024261	5	173.8	400	2.1770
chr13	28000000	AFR	0.002632	3	280.3	400	1.8691
chr13	28000000	AMR	0.019094	3	194.7	400	1.8691
chr13	28000000	EAS	0.006817	3	234.7	400	1.8691
chr13	28000000	EUR	0.023041	3	190.7	400	1.8691
chr13	28000000	SAS	0.013266	3	222.0	400	1.8691
chr13	29000000	AFR	0.010358	5	217.8	400	2.1944
chr13	29000000	AMR	0.032268	5	144.8	400	2.1944
chr13	29000000	EAS	0.055975	5	154.4	400	2.1944
chr13	29000000	EUR	0.029411	5	141.0	400	2.1944
chr13	29000000	SAS	0.024273	5	147.8	400	2.1944
chr13	30000000	AFR	0.002907	4	295.8	400	2.1830
chr13	30000000	AMR	0.011739	4	225.2	400	2.1830
chr13	30000000	EAS	0.007052	4	268.0	400	2.1830
chr13	30000000	EUR	0.005028	4	253.8	400	2.1830
chr13	30000000	SAS	0.004270	4	275.0	400	2.1830
chr13	31000000	AFR	0.005993	4	247.2	400	2.1403
chr13	31000000	AMR	0.019903	4	183.0	400	2.1403
chr13	31000000	EAS	0.011776	4	204.0	400	2.1403
chr13	31000000	EUR	0.036266	4	156.0	400	2.1403
chr13	31000000	SAS	0.013584	4	190.0	400	2.1403
chr13	32000000	AFR	0.008780	3	237.7	400	1.5471
chr13	32000000	AMR	0.025714	3	162.7	400	1.5471
chr13	32000000	EAS	0.029653	3	185.3	400	1.5471
chr13	32000000	EUR	0.026161	3	165.3	400	1.5471
chr13	32000000	SAS	0.023079	3	180.3	400	1.5471
chr13	33000000	AFR	0.003379	3	282.3	400	1.2913
chr13	33000000	AMR	0.010426	3	223.0	400	1.2913
chr13	33000000	EAS	0.008609	3	249.3	400	1.2913
chr13	33000000	EUR	0.009156	3	201.0	400	1.2913
chr13	33000000	SAS	0.011074	3	226.3	400	1.2913
chr13	34000000	AFR	0.003716	2	274.5	400	1.2159
chr13	34000000	AMR	0.012312	2	193.0	400	1.2159
chr13	34000000	EAS	0.017801	2	195.5	400	1.2159
chr13	34000000	EUR	0.012074	2	179.0	400	1.2159
chr13	34000000	SAS	0.005175	2	249.5	400	1.2159
chr13	35000000	AFR	0.026249	3	225.0	400	1.4778
chr13	35000000	AMR	0.043145	3	149.0	400	1.4778
chr13	35000000	EAS	0.054156	3	188.7	400	1.4778
chr13	35000000	EUR	0.044570	3	155.0	400	1.4778
chr13	35000000	SAS	0.047999	3	171.7	400	1.4778
chr13	36000000	AFR	0.006759	3	238.7	400	1.2993
chr13	36000000	AMR	0.019954	3	199.7	400	1.2993
chr13	36000000	EAS	0.026554	3	185.3	400	1.2993
chr13	36000000	EUR	0.015489	3	200.0	400	1.2993
chr13	36000000	SAS	0.010117	3	210.7	400	1.2993
chr13	37000000	AFR	0.004240	3	275.3	400	1.3414
chr13	37000000	AMR	0.017155	3	188.7	400	1.3414
chr13	37000000	EAS	0.014069	3	178.3	400	1.3414
chr13	37000000	EUR	0.011759	3	181.7	400	1.3414
chr13	37000000	SAS	0.007682	3	227.3	400	1.3414
chr13	38000000	AFR	0.002945	2	297.0	400	1.0489
chr13	38000000	AMR	0.024442	2	172.0	400	1.0489
chr13	38000000	EAS	0.008515	2	230.5	400	1.0489
chr13	38000000	EUR	0.023289	2	150.5	400	1.0489
chr13	38000000	SAS	0.007306	2	241.0	400	1.0489
chr13	39000000	AFR	0.002600	2	304.5	400	1.3526
chr13	39000000	AMR	0.024041	2	184.0	400	1.3526
chr13	39000000	EAS	0.012888	2	218.0	400	1.3526
chr13	39000000	EUR	0.010157	2	193.5	400	1.3526
chr13	39000000	SAS	0.006974	2	231.5	400	1.3526
chr13	40000000	AFR	0.013300	3	224.3	400	1.1655
chr13	40000000	AMR	0.038814	3	192.3	400	1.1655
chr13	40000000	EAS	0.012093	3	227.3	400	1.1655
chr13	40000000	EUR	0.033981	3	206.7	400	1.1655
chr13	40000000	SAS	0.019833	3	215.7	400	1.1655
chr13	41000000	AFR	0.026523	2	196.0	400	1.2808
chr13	41000000	AMR	0.032845	2	134.0	400	1.2808
chr13	41000000	EAS	0.036447	2	182.5	400	1.2808
chr13	41000000	EUR	0.030420	2	119.0	400	1.2808
chr13	41000000	SAS	0.048296	2	149.5	400	1.2808
chr13	42000000	AFR	0.004185	3	269.3	400	1.1188
chr13	42000000	AMR	0.014110	3	232.0	400	1.1188
chr13	42000000	EAS	0.014683	3	253.0	400	1.1188
chr13	42000000	EUR	0.008956	3	228.0	400	1.1188
chr13	42000000	SAS	0.003830	3	267.0	400	1.1188
chr13	43000000	AFR	0.008885	2	199.0	400	1.4357
chr13	43000000	AMR	0.023615	2	143.5	400	1.4357
chr13	43000000	EAS	0.027506	2	123.5	400	1.4357
chr13	43000000	EUR	0.050044	2	110.0	400	1.4357
chr13	43000000	SAS	0.029167	2	144.0	400	1.4357
chr13	44000000	AFR	0.004098	3	294.0	400	1.3820
chr13	44000000	AMR	0.022911	3	168.3	400	1.3820
chr13	44000000	EAS	0.013225	3	230.3	400	1.3820
chr13	44000000	EUR	0.023028	3	198.7	400	1.3820
chr13	44000000	SAS	0.020430	3	210.0	400	1.3820
chr13	45000000	AFR	0.007995	4	240.0	400	1.6703
chr13	45000000	AMR	0.036178	4	194.5	400	1.6703
chr13	45000000	EAS	0.049383	4	198.2	400	1.6703
chr13	45000000	EUR	0.024170	4	189.2	400	1.6703
chr13	45000000	SAS	0.062340	4	205.8	400	1.6703
chr13	46000000	AFR	0.004637	2	268.5	400	1.4089
chr13	46000000	AMR	0.017469	2	233.0	400	1.4089
chr13	46000000	EAS	0.006986	2	251.5	400	1.4089
chr13	46000000	EUR	0.038008	2	166.5	400	1.4089
chr13	46000000	SAS	0.017657	2	237.5	400	1.4089
chr13	47000000	AFR	0.007235	3	243.0	400	1.2045
chr13	47000000	AMR	0.022089	3	173.0	400	1.2045
chr13	47000000	EAS	0.042423	3	157.0	400	1.2045
chr13	47000000	EUR	0.022322	3	157.3	400	1.2045
chr13	47000000	SAS	0.013835	3	189.7	400	1.2045
chr13	48000000	AFR	0.002180	1	294.0	400	0.6379
chr13	48000000	AMR	0.002632	1	300.0	400	0.6379
chr13	48000000	EAS	0.002193	1	301.0	400	0.6379
chr13	48000000	EUR	0.003170	1	273.0	400	0.6379
chr13	48000000	SAS	0.001955	1	308.0	400	0.6379
chr13	49000000	AFR	0.003521	1	282.0	400	0.6313
chr13	49000000	AMR	0.006053	1	247.0	400	0.6313
chr13	49000000	EAS	0.011078	1	218.0	400	0.6313
chr13	49000000	EUR	0.007682	1	207.0	400	0.6313
chr13	49000000	SAS	0.002256	1	296.0	400	0.6313
chr13	50000000	AFR	0.002544	2	301.5	400	0.7540
chr13	50000000	AMR	0.005320	2	275.5	400	0.7540
chr13	50000000	EAS	0.013872	2	282.5	400	0.7540
chr13	50000000	EUR	0.006479	2	259.5	400	0.7540
chr13	50000000	SAS	0.002550	2	319.0	400	0.7540
chr13	51000000	AFR	0.042331	2	185.0	400	0.8319
chr13	51000000	AMR	0.072569	2	138.0	400	0.8319
chr13	51000000	EAS	0.081723	2	102.5	400	0.8319
chr13	51000000	EUR	0.044236	2	125.5	400	0.8319
chr13	51000000	SAS	0.072024	2	125.5	400	0.8319
chr13	52000000	AFR	0.001053	1	339.0	400	0.7449
chr13	52000000	AMR	0.001792	1	313.0	400	0.7449
chr13	52000000	EAS	0.000902	1	346.0	400	0.7449
chr13	52000000	EUR	0.000852	1	345.0	400	0.7449
chr13	52000000	SAS	0.000827	1	351.0	400	0.7449
chr13	53000000	AFR	0.003571	1	270.0	400	0.5708
chr13	53000000	AMR	0.003684	1	285.0	400	0.5708
chr13	53000000	EAS	0.005426	1	252.0	400	0.5708
chr13	53000000	EUR	0.002180	1	303.0	400	0.5708
chr13	53000000	SAS	0.004010	1	263.0	400	0.5708
chr13	54000000	AFR	0.003045	1	293.0	400	0.4326
chr13	54000000	AMR	0.009085	1	212.0	400	0.4326
chr13	54000000	EAS	0.005752	1	225.0	400	0.4326
chr13	54000000	EUR	0.005013	1	249.0	400	0.4326
chr13	54000000	SAS	0.003885	1	268.0	400	0.4326
chr13	55000000	AFR	0.007444	1	251.0	400	0.3053
chr13	55000000	AMR	0.006090	1	256.0	400	0.3053
chr13	55000000	EAS	0.002707	1	315.0	400	0.3053
chr13	55000000	EUR	0.005551	1	255.0	400	0.3053
chr13	55000000	SAS	0.002030	1	312.0	400	0.3053
chr13	57000000	AFR	0.002669	1	293.0	400	0.2376
chr13	57000000	AMR	0.013847	1	200.0	400	0.2376
chr13	57000000	EAS	0.010977	1	236.0	400	0.2376
chr13	57000000	EUR	0.013045	1	165.0	400	0.2376
chr13	57000000	SAS	0.004662	1	233.0	400	0.2376
chr13	59000000	AFR	0.008960	2	262.0	400	0.6998
chr13	59000000	AMR	0.028333	2	209.5	400	0.6998
chr13	59000000	EAS	0.021216	2	215.5	400	0.6998
chr13	59000000	EUR	0.011817	2	217.0	400	0.6998
chr13	59000000	SAS	0.010758	2	229.5	400	0.6998
chr13	60000000	AFR	0.004311	1	259.0	400	0.7868
chr13	60000000	AMR	0.018596	1	179.0	400	0.7868
chr13	60000000	EAS	0.018910	1	183.0	400	0.7868
chr13	60000000	EUR	0.007870	1	211.0	400	0.7868
chr13	60000000	SAS	0.005789	1	257.0	400	0.7868
chr13	61000000	AFR	0.005219	2	256.5	400	0.6273
chr13	61000000	AMR	0.005645	2	247.0	400	0.6273
chr13	61000000	EAS	0.019875	2	196.0	400	0.6273
chr13	61000000	EUR	0.004217	2	250.5	400	0.6273
chr13	61000000	SAS	0.005088	2	253.0	400	0.6273
chr13	62000000	AFR	0.002657	1	302.0	400	0.4242
chr13	62000000	AMR	0.007055	1	238.0	400	0.4242
chr13	62000000	EAS	0.021779	1	187.0	400	0.4242
chr13	62000000	EUR	0.007694	1	239.0	400	0.4242
chr13	62000000	SAS	0.004010	1	248.0	400	0.4242
chr13	64000000	AFR	0.002907	1	288.0	400	0.4865
chr13	64000000	AMR	0.004850	1	294.0	400	0.4865
chr13	64000000	EAS	0.004662	1	237.0	400	0.4865
chr13	64000000	EUR	0.007368	1	245.0	400	0.4865
chr13	64000000	SAS	0.001353	1	325.0	400	0.4865
chr13	65000000	AFR	0.002995	2	283.0	400	0.5693
chr13	65000000	AMR	0.012663	2	210.0	400	0.5693
chr13	65000000	EAS	0.009085	2	244.0	400	0.5693
chr13	65000000	EUR	0.004693	2	257.5	400	0.5693
chr13	65000000	SAS	0.003810	2	274.0	400	0.5693
chr13	66000000	AFR	0.002218	1	312.0	400	0.5996
chr13	66000000	AMR	0.006591	1	257.0	400	0.5996
chr13	66000000	EAS	0.003095	1	296.0	400	0.5996
chr13	66000000	EUR	0.003158	1	289.0	400	0.5996
chr13	66000000	SAS	0.003684	1	299.0	400	0.5996
chr13	67000000	AFR	0.005263	1	246.0	400	0.5467
chr13	67000000	AMR	0.011203	1	215.0	400	0.5467
chr13	67000000	EAS	0.012544	1	225.0	400	0.5467
chr13	67000000	EUR	0.006491	1	233.0	400	0.5467
chr13	67000000	SAS	0.005539	1	255.0	400	0.5467
chr13	68000000	AFR	0.005163	1	275.0	400	0.4718
chr13	68000000	AMR	0.007569	1	219.0	400	0.4718
chr13	68000000	EAS	0.008672	1	215.0	400	0.4718
chr13	68000000	EUR	0.007293	1	216.0	400	0.4718
chr13	68000000	SAS	0.003634	1	266.0	400	0.4718
chr13	69000000	AFR	0.001754	1	302.0	400	0.7079
chr13	69000000	AMR	0.030338	1	160.0	400	0.7079
chr13	69000000	EAS	0.005276	1	262.0	400	0.7079
chr13	69000000	EUR	0.010226	1	205.0	400	0.7079
chr13	69000000	SAS	0.006053	1	273.0	400	0.7079
chr13	70000000	AFR	0.001679	2	316.0	400	0.9592
chr13	70000000	AMR	0.003283	2	289.5	400	0.9592
chr13	70000000	EAS	0.002099	2	313.5	400	0.9592
chr13	70000000	EUR	0.003797	2	296.5	400	0.9592
chr13	70000000	SAS	0.003083	2	295.0	400	0.9592
chr13	71000000	AFR	0.005109	3	249.0	400	1.3397
chr13	71000000	AMR	0.037531	3	156.7	400	1.3397
chr13	71000000	EAS	0.013254	3	195.7	400	1.3397
chr13	71000000	EUR	0.048563	3	131.7	400	1.3397
chr13	71000000	SAS	0.018037	3	185.7	400	1.3397
chr13	72000000	AFR	0.008058	3	249.3	400	1.5690
chr13	72000000	AMR	0.032172	3	168.3	400	1.5690
chr13	72000000	EAS	0.015551	3	172.3	400	1.5690
chr13	72000000	EUR	0.016876	3	179.7	400	1.5690
chr13	72000000	SAS	0.020301	3	182.0	400	1.5690
chr13	73000000	AFR	0.003693	3	294.3	400	1.7383
chr13	73000000	AMR	0.031717	3	231.7	400	1.7383
chr13	73000000	EAS	0.007548	3	258.7	400	1.7383
chr13	73000000	EUR	0.010322	3	240.3	400	1.7383
chr13	73000000	SAS	0.004737	3	306.3	400	1.7383
chr13	74000000	AFR	0.004765	4	257.8	400	1.6782
chr13	74000000	AMR	0.017544	4	173.0	400	1.6782
chr13	74000000	EAS	0.053509	4	156.5	400	1.6782
chr13	74000000	EUR	0.024709	4	149.0	400	1.6782
chr13	74000000	SAS	0.017863	4	196.5	400	1.6782
chr13	75000000	AFR	0.006159	2	268.5	400	1.3235
chr13	75000000	AMR	0.013985	2	190.0	400	1.3235
chr13	75000000	EAS	0.012788	2	216.0	400	1.3235
chr13	75000000	EUR	0.010959	2	180.5	400	1.3235
chr13	75000000	SAS	0.016322	2	195.5	400	1.3235
chr13	76000000	AFR	0.002155	2	308.5	400	0.9141
chr13	76000000	AMR	0.007870	2	226.0	400	0.9141
chr13	76000000	EAS	0.004204	2	253.5	400	0.9141
chr13	76000000	EUR	0.005827	2	231.5	400	0.9141
chr13	76000000	SAS	0.003239	2	276.5	400	0.9141
chr13	77000000	AFR	0.004016	2	269.5	400	0.8323
chr13	77000000	AMR	0.019048	2	163.5	400	0.8323
chr13	77000000	EAS	0.008778	2	213.5	400	0.8323
chr13	77000000	EUR	0.013904	2	182.5	400	0.8323
chr13	77000000	SAS	0.008434	2	223.5	400	0.8323
chr13	78000000	AFR	0.001228	1	343.0	400	0.6692
chr13	78000000	AMR	0.001830	1	320.0	400	0.6692
chr13	78000000	EAS	0.001566	1	329.0	400	0.6692
chr13	78000000	EUR	0.001278	1	336.0	400	0.6692
chr13	78000000	SAS	0.002456	1	293.0	400	0.6692
chr13	79000000	AFR	0.004355	2	283.5	400	0.8134
chr13	79000000	AMR	0.011460	2	222.5	400	0.8134
chr13	79000000	EAS	0.002337	2	307.0	400	0.8134
chr13	79000000	EUR	0.009962	2	209.0	400	0.8134
chr13	79000000	SAS	0.003659	2	285.0	400	0.8134
chr13	80000000	AFR	0.008935	1	200.0	400	0.7275
chr13	80000000	AMR	0.022845	1	143.0	400	0.7275
chr13	80000000	EAS	0.032506	1	136.0	400	0.7275
chr13	80000000	EUR	0.027331	1	122.0	400	0.7275
chr13	80000000	SAS	0.011103	1	217.0	400	0.7275
chr13	81000000	AFR	0.004048	2	274.0	400	0.6898
chr13	81000000	AMR	0.008289	2	209.5	400	0.6898
chr13	81000000	EAS	0.014261	2	203.5	400	0.6898
chr13	81000000	EUR	0.010182	2	210.5	400	0.6898
chr13	81000000	SAS	0.006930	2	238.5	400	0.6898
chr13	82000000	AFR	0.004699	1	258.0	400	0.5968
chr13	82000000	AMR	0.040013	1	136.0	400	0.5968
chr13	82000000	EAS	0.012368	1	161.0	400	0.5968
chr13	82000000	EUR	0.010940	1	178.0	400	0.5968
chr13	82000000	SAS	0.019524	1	159.0	400	0.5968
chr13	83000000	AFR	0.003409	1	284.0	400	0.5089
chr13	83000000	AMR	0.004311	1	278.0	400	0.5089
chr13	83000000	EAS	0.001717	1	335.0	400	0.5089
chr13	83000000	EUR	0.004248	1	272.0	400	0.5089
chr13	83000000	SAS	0.002982	1	300.0	400	0.5089
chr13	84000000	AFR	0.001729	1	324.0	400	0.5320
chr13	84000000	AMR	0.005639	1	261.0	400	0.5320
chr13	84000000	EAS	0.003383	1	303.0	400	0.5320
chr13	84000000	EUR	0.005163	1	236.0	400	0.5320
chr13	84000000	SAS	0.002293	1	310.0	400	0.5320
chr13	85000000	AFR	0.001729	1	321.0	400	0.5020
chr13	85000000	AMR	0.002657	1	304.0	400	0.5020
chr13	85000000	EAS	0.003020	1	299.0	400	0.5020
chr13	85000000	EUR	0.001867	1	310.0	400	0.5020
chr13	85000000	SAS	0.001003	1	344.0	400	0.5020
chr13	86000000	AFR	0.005464	1	251.0	400	0.4813
chr13	86000000	AMR	0.022444	1	147.0	400	0.4813
chr13	86000000	EAS	0.016128	1	176.0	400	0.4813
chr13	86000000	EUR	0.025927	1	156.0	400	0.4813
chr13	86000000	SAS	0.013070	1	186.0	400	0.4813
chr13	87000000	AFR	0.001930	1	323.0	400	0.4139
chr13	87000000	AMR	0.011704	1	265.0	400	0.4139
chr13	87000000	EAS	0.005363	1	249.0	400	0.4139
chr13	87000000	EUR	0.004799	1	251.0	400	0.4139
chr13	87000000	SAS	0.002581	1	296.0	400	0.4139
chr13	88000000	AFR	0.005815	1	245.0	400	0.4560
chr13	88000000	AMR	0.023271	1	158.0	400	0.4560
chr13	88000000	EAS	0.012381	1	167.0	400	0.4560
chr13	88000000	EUR	0.016253	1	180.0	400	0.4560
chr13	88000000	SAS	0.011053	1	205.0	400	0.4560
chr13	89000000	AFR	0.001591	1	322.0	400	0.5933
chr13	89000000	AMR	0.005915	1	267.0	400	0.5933
chr13	89000000	EAS	0.002644	1	301.0	400	0.5933
chr13	89000000	EUR	0.004787	1	267.0	400	0.5933
chr13	89000000	SAS	0.001241	1	329.0	400	0.5933
chr13	90000000	AFR	0.004286	2	269.5	400	0.9755
chr13	90000000	AMR	0.016704	2	202.5	400	0.9755
chr13	90000000	EAS	0.022400	2	208.5	400	0.9755
chr13	90000000	EUR	0.014430	2	208.0	400	0.9755
chr13	90000000	SAS	0.016748	2	214.5	400	0.9755
chr13	91000000	AFR	0.005802	2	275.5	400	1.1568
chr13	91000000	AMR	0.020952	2	208.5	400	1.1568
chr13	91000000	EAS	0.068365	2	170.5	400	1.1568
chr13	91000000	EUR	0.024987	2	193.5	400	1.1568
chr13	91000000	SAS	0.062820	2	195.5	400	1.1568
chr13	92000000	AFR	0.007832	2	239.5	400	1.1165
chr13	92000000	AMR	0.012224	2	198.0	400	1.1165
chr13	92000000	EAS	0.018421	2	192.0	400	1.1165
chr13	92000000	EUR	0.014085	2	186.0	400	1.1165
chr13	92000000	SAS	0.014411	2	201.0	400	1.1165
chr13	93000000	AFR	0.004653	3	257.3	400	1.2947
chr13	93000000	AMR	0.009403	3	220.0	400	1.2947
chr13	93000000	EAS	0.005735	3	246.3	400	1.2947
chr13	93000000	EUR	0.010652	3	212.3	400	1.2947
